         1          1         42
         1          1        471
         1          1        553
         1          1        644
         1          1        790
         1          1        838
         2          2        325
         2          2        397
         2          2        510
         2          2        629
         2          2        656
         2          2        716
         2          2        772
         3          3         56
         3          3        521
         4          4        321
         4          4        350
         4          4        459
         4          4        524
         4          4        543
         4          4        578
         4          4        592
         4          4        599
         4          4        622
         5          5          7
         5          5         46
         5          5        432
         5          5        543
         5          5        819
         5          5        981
         6          6         29
         6          6         38
         6          6         39
         6          6        152
         6          6        336
         6          6        412
         6          6        429
         6          6        547
         6          6        553
         6          6        766
         6          6        794
         7          7        306
         7          7        388
         7          7        870
         7          7        894
         7          7        902
         7          7        962
         8          8        108
         8          8        964
         8          8        994
         9          9         80
         9          9        107
         9          9        163
         9          9        304
         9          9        629
        10         10         62
        10         10        129
        10         10        437
        10         10        705
        10         10        904
        11         11        405
        11         11        420
        11         11        443
        11         11        561
        11         11        566
        11         11        813
        12         12        137
        12         12        188
        12         12        214
        12         12        418
        12         12        447
        12         12        837
        12         12        858
        13         13         51
        13         13         63
        13         13         86
        13         13        146
        13         13        325
        13         13        374
        13         13        395
        13         13        444
        13         13        571
        13         13        628
        13         13        684
        13         13        970
        14         14        840
        15         15         60
        15         15        371
        15         15        387
        15         15        456
        16         16         60
        16         16        360
        16         16        557
        16         16        592
        16         16        764
        16         16        868
        17         17          8
        17         17         50
        17         17        117
        17         17        753
        17         17        877
        17         17        954
        18         18        221
        18         18        624
        18         18        723
        18         18        870
        18         18        959
        19         19         99
        19         19        102
        19         19        139
        19         19        194
        19         19        266
        19         19        462
        20         20          7
        20         20         35
        20         20        127
        20         20        172
        20         20        221
        20         20        607
        21         21        106
        21         21        351
        22         22        124
        22         22        155
        22         22        374
        22         22        740
        22         22        806
        22         22        848
        22         22        850
        22         22        988
        22         22        989
        22         22        990
        23         23        167
        23         23        497
        23         23        733
        24         24         39
        24         24        169
        24         24        214
        24         24        287
        24         24        593
        24         24        778
        25         25        106
        25         25        123
        25         25        182
        25         25        601
        25         25        729
        25         25        847
        25         25        911
        26         26        107
        26         26        135
        26         26        167
        26         26        589
        26         26        673
        26         26        820
        27         27         25
        27         27        123
        27         27        179
        27         27        374
        27         27        414
        27         27        571
        27         27        612
        27         27        773
        27         27        934
        28         28          3
        28         28        105
        28         28        201
        28         28        682
        28         28        803
        28         28        806
        28         28        916
        29         29         36
        29         29        404
        29         29        416
        29         29        559
        29         29        668
        29         29        719
        30         30         47
        30         30        148
        30         30        238
        30         30        278
        30         30        368
        30         30        446
        30         30        544
        30         30        584
        31         31         12
        31         31         47
        31         31        471
        31         31        855
        32         32        737
        33         33        447
        33         33        456
        33         33        692
        33         33        934
        33         33        994
        34         34         21
        34         34         83
        34         34        255
        34         34        803
        34         34        981
        35         35        150
        35         35        371
        35         35        425
        35         35        966
        36         36        477
        36         36        773
        36         36        994
        37         37          7
        37         37        245
        37         37        644
        37         37        733
        37         37        946
        38         38        119
        38         38        412
        38         38        490
        38         38        571
        38         38        732
        38         38        744
        38         38        813
        38         38        874
        38         38        903
        38         38        909
        38         38        991
        39         39         11
        39         39        137
        39         39        418
        40         40         15
        40         40        274
        40         40        283
        40         40        472
        40         40        682
        40         40        776
        40         40        835
        40         40        884
        41         41        182
        41         41        281
        41         41        442
        41         41        473
        41         41        506
        41         41        682
        41         41        707
        41         41        820
        41         41        845
        42         42        441
        42         42        456
        42         42        487
        42         42        756
        42         42        801
        42         42        832
        43         43        144
        43         43        280
        43         43        582
        44         44         17
        44         44        335
        44         44        543
        44         44        625
        44         44        778
        44         44        834
        44         44        874
        44         44        923
        45         45        416
        45         45        575
        45         45        595
        46         46         38
        46         46        310
        46         46        348
        46         46        439
        46         46        583
        46         46        629
        46         46        789
        47         47        500
        47         47        613
        47         47        624
        47         47        859
        48         48         40
        48         48         42
        48         48         95
        48         48        240
        48         48        532
        48         48        561
        48         48        647
        48         48        648
        48         48        827
        49         49        127
        49         49        344
        49         49        537
        49         49        540
        50         50         38
        50         50        416
        50         50        559
        50         50        656
        50         50        858
        50         50        931
        51         51         52
        51         51        425
        52         52        173
        52         52        288
        52         52        620
        53         53        148
        53         53        615
        53         53        835
        53         53        950
        54         54          9
        54         54         69
        54         54        241
        54         54        300
        54         54        348
        54         54        874
        54         54        988
        55         55         36
        55         55        403
        55         55        438
        55         55        605
        56         56        185
        56         56        429
        56         56        601
        57         57        255
        57         57        721
        58         58         18
        58         58        501
        58         58        575
        58         58        709
        58         58        806
        59         59          9
        59         59        100
        59         59        103
        59         59        242
        59         59        439
        59         59        829
        59         59        877
        60         60         38
        60         60        295
        61         61         50
        61         61        281
        61         61        319
        61         61        628
        61         61        876
        62         62        127
        62         62        241
        62         62        277
        62         62        456
        62         62        558
        62         62        786
        62         62        826
        62         62        952
        63         63        220
        63         63        575
        64         64        179
        64         64        444
        64         64        519
        64         64        607
        64         64        613
        64         64        830
        64         64        884
        64         64        925
        64         64        990
        65         65        274
        65         65        709
        65         65        807
        65         65        895
        66         66         61
        66         66        117
        66         66        173
        66         66        241
        66         66        259
        66         66        439
        66         66        520
        66         66        604
        66         66        662
        66         66        737
        67         67        378
        67         67        500
        67         67        592
        67         67        913
        67         67        991
        68         68         14
        68         68        194
        68         68        259
        68         68        414
        68         68        766
        69         69         93
        69         69        147
        69         69        155
        69         69        472
        69         69        647
        69         69        815
        69         69        835
        69         69        955
        70         70        146
        70         70        246
        70         70        306
        70         70        732
        71         71        188
        71         71        274
        71         71        353
        71         71        397
        72         72        205
        72         72        217
        72         72        284
        72         72        593
        72         72        826
        73         73        297
        73         73        344
        73         73        519
        73         73        988
        74         74        123
        74         74        646
        74         74        656
        74         74        868
        75         75        214
        75         75        300
        75         75        369
        75         75        722
        75         75        735
        75         75        776
        76         76        531
        76         76        561
        76         76        599
        76         76        994
        77         77         69
        77         77        188
        77         77        447
        77         77        692
        77         77        722
        77         77        893
        77         77        934
        77         77        994
        78         78        124
        78         78        255
        78         78        530
        78         78        558
        78         78        837
        78         78        855
        78         78        931
        78         78        981
        79         79        204
        79         79        432
        79         79        740
        80         80        209
        80         80        320
        80         80        321
        80         80        463
        80         80        711
        81         81         36
        81         81        325
        81         81        453
        81         81        523
        81         81        631
        81         81        676
        81         81        778
        81         81        790
        82         82        829
        82         82        832
        82         82        921
        83         83         14
        83         83        395
        83         83        666
        83         83        828
        83         83        867
        83         83        985
        84         84        348
        84         84        705
        84         84        724
        85         85        328
        85         85        517
        85         85        648
        85         85        920
        86         86        179
        86         86        246
        86         86        322
        86         86        339
        87         87        176
        87         87        179
        87         87        360
        87         87        399
        87         87        425
        87         87        559
        87         87        682
        87         87        777
        87         87        850
        88         88        238
        88         88        357
        88         88        358
        88         88        874
        88         88        896
        89         89         60
        89         89         85
        89         89        318
        89         89        325
        89         89        371
        89         89        387
        89         89        444
        89         89        456
        89         89        666
        89         89        904
        89         89        931
        89         89        952
        90         90         69
        90         90        154
        90         90        226
        90         90        416
        90         90        494
        90         90        772
        90         90        829
        90         90        884
        90         90        961
        91         91        306
        91         91        360
        91         91        545
        91         91        628
        91         91        653
        91         91        734
        91         91        938
        92         92         47
        92         92        476
        92         92        544
        92         92        673
        92         92        807
        93         93        118
        93         93        514
        93         93        527
        93         93        623
        93         93        643
        93         93        837
        93         93        859
        93         93        961
        94         94        213
        94         94        410
        94         94        738
        95         95         21
        95         95         62
        95         95         67
        95         95         87
        95         95        229
        95         95        371
        95         95        592
        95         95        767
        95         95        815
        95         95        827
        96         96        124
        96         96        221
        96         96        332
        96         96        484
        96         96        612
        96         96        707
        96         96        855
        97         97         17
        97         97        119
        97         97        208
        97         97        764
        97         97        782
        98         98         68
        98         98        151
        98         98        300
        98         98        337
        98         98        383
        98         98        429
        98         98        579
        98         98        624
        98         98        682
        98         98        993
        99         99        137
        99         99        307
        99         99        492
        99         99        559
        99         99        572
        99         99        707
        99         99        874
        99         99        924
        99         99        934
        99         99        949
       100        100        368
       100        100        416
       100        100        438
       100        100        682
       100        100        778
       101        101          8
       101        101        628
       101        101        798
       101        101        970
       102        102        235
       103        103        570
       103        103        710
       103        103        947
       104        104        146
       104        104        316
       104        104        486
       104        104        507
       105        105         28
       105        105        107
       105        105        209
       105        105        247
       105        105        578
       105        105        623
       105        105        744
       105        105        806
       105        105        959
       105        105        987
       106        106         20
       106        106         27
       106        106         78
       106        106        737
       106        106        813
       106        106        868
       106        106        912
       106        106        981
       107        107         56
       107        107        111
       107        107        481
       107        107        729
       107        107        778
       107        107        938
       108        108         18
       108        108         81
       108        108        118
       108        108        289
       108        108        357
       108        108        433
       108        108        482
       108        108        490
       108        108        553
       108        108        806
       109        109        491
       109        109        648
       109        109        799
       109        109        925
       110        110         36
       110        110         48
       110        110         94
       110        110        117
       110        110        423
       110        110        471
       110        110        670
       110        110        988
       111        111        119
       111        111        238
       111        111        282
       111        111        368
       111        111        673
       111        111        830
       112        112        369
       112        112        398
       112        112        707
       112        112        888
       112        112        932
       113        113          7
       113        113         51
       113        113        364
       113        113        486
       113        113        733
       113        113        745
       113        113        753
       113        113        782
       113        113        863
       114        114        124
       114        114        154
       114        114        415
       114        114        416
       114        114        690
       114        114        858
       115        115         33
       115        115        116
       115        115        238
       115        115        259
       115        115        339
       115        115        347
       115        115        796
       116        116        117
       116        116        132
       116        116        205
       116        116        490
       116        116        827
       116        116        868
       116        116        909
       116        116        970
       116        116        988
       117        117        214
       117        117        222
       117        117        350
       117        117        414
       117        117        766
       117        117        808
       117        117        827
       117        117        959
       117        117        992
       118        118        123
       118        118        281
       118        118        388
       118        118        459
       118        118        467
       118        118        553
       118        118        808
       118        118        811
       119        119         48
       119        119         62
       119        119         73
       119        119        154
       119        119        221
       119        119        778
       119        119        996
       120        120        125
       120        120        150
       120        120        791
       120        120        803
       121        121         87
       121        121        124
       121        121        293
       121        121        316
       121        121        392
       122        122        227
       122        122        569
       122        122        732
       122        122        883
       122        122        910
       123        123        132
       123        123        145
       123        123        336
       123        123        557
       123        123        673
       123        123        838
       123        123        959
       124        124         80
       124        124        112
       124        124        146
       124        124        258
       124        124        316
       124        124        432
       124        124        486
       125        125        110
       125        125        395
       125        125        782
       125        125        825
       126        126        443
       126        126        604
       127        127          6
       127        127        142
       127        127        147
       127        127        399
       127        127        410
       127        127        486
       127        127        579
       127        127        609
       127        127        709
       127        127        973
       128        128         43
       128        128        223
       129        129         73
       129        129        132
       129        129        191
       129        129        246
       129        129        339
       129        129        545
       130        130        136
       130        130        190
       130        130        228
       130        130        258
       130        130        364
       130        130        941
       131        131        217
       131        131        259
       131        131        316
       131        131        540
       131        131        806
       131        131        850
       131        131        871
       131        131        892
       131        131        992
       132        132        491
       132        132        925
       132        132        934
       132        132        964
       132        132        996
       133        133        277
       133        133        477
       133        133        547
       134        134        360
       134        134        524
       134        134        753
       134        134        952
       134        134        998
       135        135        412
       135        135        432
       135        135        820
       135        135        858
       135        135        925
       135        135        938
       136        136        558
       136        136        837
       136        136        962
       136        136        999
       137        137        111
       137        137        117
       137        137        199
       138        138         17
       138        138        328
       138        138        372
       138        138        430
       138        138        578
       138        138        953
       138        138        988
       139        139        203
       139        139        209
       139        139        444
       139        139        813
       139        139        909
       140        140         15
       140        140         38
       140        140        319
       140        140        676
